"BehaviorSpace results (NetLogo 6.0.4)"
"evo_coop_periodic_rainfall_v3.nlogo"
"final_sims"
"06/30/2021 14:40:07:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","90","0","90"
"[run number]","show-energy?","average-drought","logistic-growth-rate","gap-width","minimum-plant-number","initial-population","average-rain","energy-transfer-cooperator","energy-transfer-non-cooperator","P","patch-width","[step]","mean cooperator-list","mean noncooperator-list","mean cooperator-lifespan-list","mean noncooperator-lifespan-list","mean cooperator-greentile-list","mean cooperator-blacktile-list","mean noncooperator-greentile-list","mean noncooperator-blacktile-list","mean patchHop-cooperators","mean patchHop-noncooperators"
"13607","false","27","0.4","6","500","40","1","0.3","1","0.6","4","142","3.125874125874126","11.832167832167832","35.38461538461539","44.56818181818182","8.461538461538462","26.923076923076923","19.477272727272727","25.09090909090909","3.6923076923076925","5.068181818181818"
"13592","false","27","0.4","6","500","40","1","0.3","1","0.6","2","65","10.575757575757576","11.590909090909092","32.72727272727273","41.26315789473684","3.5","29.227272727272727","9.052631578947368","32.21052631578947","2.8636363636363638","6"
"13594","false","27","0.4","6","500","40","1","0.3","1","0.6","2","63","7.390625","13.703125","30.5625","37.541666666666664","5.1875","25.375","7.083333333333333","30.458333333333332","4.5625","3.75"
"13610","false","27","0.4","6","500","40","1","0.3","1","0.6","4","128","3.37984496124031","10.744186046511627","23.94736842105263","51.206896551724135","6.2105263157894735","17.736842105263158","22.06896551724138","29.137931034482758","2.789473684210526","5.827586206896552"
"13611","false","27","0.4","6","500","40","1","0.3","1","0.6","6","165","3.9156626506024095","10.662650602409638","30.90909090909091","61.55882352941177","14.409090909090908","16.5","34.55882352941177","27","3.1363636363636362","7.4411764705882355"
"13613","false","27","0.4","6","500","40","1","0.3","1","0.6","6","158","4.408805031446541","9.962264150943396","34.38095238095238","50.108108108108105","13.80952380952381","20.571428571428573","27.89189189189189","22.216216216216218","4.9523809523809526","5.351351351351352"
"13597","false","27","0.4","6","500","40","1","0.3","1","0.6","2","75","6.657894736842105","8.644736842105264","24","35.578947368421055","3.0454545454545454","20.954545454545453","6.2631578947368425","29.31578947368421","3","3.6842105263157894"
"13600","false","27","0.4","6","500","40","1","0.3","1","0.6","2","64","10.584615384615384","10.338461538461539","30.91304347826087","40.529411764705884","4.391304347826087","26.52173913043478","8.352941176470589","32.1764705882353","3.0869565217391304","5.823529411764706"
"13598","false","27","0.4","6","500","40","1","0.3","1","0.6","2","70","6.859154929577465","14.225352112676056","31.4375","39.88461538461539","5.3125","26.125","8.73076923076923","31.153846153846153","3.9375","5.461538461538462"
"13599","false","27","0.4","6","500","40","1","0.3","1","0.6","2","78","4.620253164556962","12.683544303797468","27.071428571428573","37.107142857142854","2.5714285714285716","24.5","8.214285714285714","28.892857142857142","1.7142857142857142","5.035714285714286"
"13614","false","27","0.4","6","500","40","1","0.3","1","0.6","6","149","4.12","10.72","29.09090909090909","58.1764705882353","10","19.09090909090909","33.411764705882355","24.764705882352942","3.8636363636363638","6.5"
"13595","false","27","0.4","6","500","40","1","0.3","1","0.6","2","84","3.3176470588235296","12.4","26.636363636363637","35.25806451612903","3","23.636363636363637","7.709677419354839","27.548387096774192","2.5454545454545454","5.032258064516129"
"13615","false","27","0.4","6","500","40","1","0.3","1","0.6","6","128","4.821705426356589","10.720930232558139","32.1","48.515151515151516","15.25","16.85","24.454545454545453","24.060606060606062","3.25","5.151515151515151"
"13617","false","27","0.4","6","500","40","1","0.3","1","0.6","6","128","3.248062015503876","13.364341085271318","30.928571428571427","51.575","10.857142857142858","20.071428571428573","29.575","22","2.7857142857142856","6.15"
"13616","false","27","0.4","6","500","40","1","0.3","1","0.6","6","184","2.718918918918919","9.324324324324325","30.58823529411765","62.24324324324324","10.176470588235293","20.41176470588235","34.270270270270274","27.972972972972972","3.5294117647058822","7.45945945945946"
"13608","false","27","0.4","6","500","40","1","0.3","1","0.6","4","297","2.379194630872483","3.61744966442953","27.25925925925926","78.04761904761905","7.925925925925926","19.333333333333332","32.38095238095238","45.666666666666664","3.2222222222222223","8.952380952380953"
"13618","false","27","0.4","6","500","40","1","0.3","1","0.6","6","126","4.984251968503937","11.15748031496063","31.142857142857142","46.111111111111114","8.80952380952381","22.333333333333332","27.77777777777778","18.333333333333332","2.857142857142857","5"
"13620","false","27","0.4","6","500","40","1","0.3","1","0.6","6","136","3.4452554744525545","11.956204379562044","24.6","60","11","13.6","31.75","28.25","2.45","6.055555555555555"
"13619","false","27","0.4","6","500","40","1","0.3","1","0.6","6","123","6.540322580645161","11.28225806451613","34.791666666666664","63.964285714285715","14.291666666666666","20.5","36.892857142857146","27.071428571428573","4.5","6.964285714285714"
"13633","false","27","0.4","6","500","40","1","0.3","1","0.8","4","108","6.284403669724771","11.743119266055047","30.782608695652176","48.03333333333333","8.608695652173912","22.17391304347826","20.233333333333334","27.8","3.4347826086956523","5.6"
"13635","false","27","0.4","6","500","40","1","0.3","1","0.8","4","117","4.6525423728813555","12.601694915254237","29.894736842105264","60.8","8.947368421052632","20.94736842105263","27.233333333333334","33.56666666666667","3.3684210526315788","8.433333333333334"
"13632","false","27","0.4","6","500","40","1","0.3","1","0.8","4","171","3.552325581395349","8.081395348837209","39.1875","55.266666666666666","16.6875","22.5","26.933333333333334","28.333333333333332","5.75","7.033333333333333"
"13636","false","27","0.4","6","500","40","1","0.3","1","0.8","4","115","5.25","13.120689655172415","31.45","54.885714285714286","9.6","21.85","24.114285714285714","30.771428571428572","3","6.685714285714286"
"13621","false","27","0.4","6","500","40","1","0.3","1","0.8","2","68","8.289855072463768","11.347826086956522","29.6","36.86363636363637","4.7","24.9","6.409090909090909","30.454545454545453","3.7","4.136363636363637"
"13631","false","27","0.4","6","500","40","1","0.3","1","0.8","4","172","2.69364161849711","8.832369942196532","28.470588235294116","51.083333333333336","7.764705882352941","20.705882352941178","20.88888888888889","30.194444444444443","3.176470588235294","6.444444444444445"
"13622","false","27","0.4","6","500","40","1","0.3","1","0.8","2","71","7.805555555555555","10.958333333333334","24.416666666666668","42.68421052631579","4.041666666666667","20.375","8.368421052631579","34.31578947368421","3.0416666666666665","5.105263157894737"
"13623","false","27","0.4","6","500","40","1","0.3","1","0.8","2","63","7.5","8.28125","20.2","34.1875","2.52","17.68","6.4375","27.75","2.28","3.5"
"13638","false","27","0.4","6","500","40","1","0.3","1","0.8","4","120","3.9421487603305785","13.727272727272727","32.8","59.774193548387096","6.333333333333333","26.466666666666665","25","34.774193548387096","3.466666666666667","7.516129032258065"
"13625","false","27","0.4","6","500","40","1","0.3","1","0.8","2","58","7.983050847457627","10.610169491525424","25.789473684210527","28.434782608695652","3.0526315789473686","22.736842105263158","5.304347826086956","23.130434782608695","3.1052631578947367","3.130434782608696"
"13634","false","27","0.4","6","500","40","1","0.3","1","0.8","4","173","3.3275862068965516","7.850574712643678","28.571428571428573","69.11538461538461","9.333333333333334","19.238095238095237","28.384615384615383","40.73076923076923","3.3333333333333335","7.884615384615385"
"13641","false","27","0.4","6","500","40","1","0.3","1","0.8","6","115","4.982758620689655","14.275862068965518","28.523809523809526","50.75","12.666666666666666","15.857142857142858","31.65","19.1","4.476190476190476","5.5"
"13642","false","27","0.4","6","500","40","1","0.3","1","0.8","6","105","5.047169811320755","17.830188679245282","34.4375","54.4390243902439","14.25","20.1875","29.829268292682926","24.609756097560975","4.8125","5.878048780487805"
"13640","false","27","0.4","6","500","40","1","0.3","1","0.8","4","101","4.401960784313726","12.666666666666666","24.63157894736842","46.125","5.526315789473684","19.105263157894736","20.28125","25.84375","2.6842105263157894","5.96875"
"13627","false","27","0.4","6","500","40","1","0.3","1","0.8","2","68","9.014492753623188","10.043478260869565","30.61904761904762","33","3.761904761904762","26.857142857142858","7","26","3.2857142857142856","4.590909090909091"
"13643","false","27","0.4","6","500","40","1","0.3","1","0.8","6","125","4.587301587301587","13.095238095238095","29.9","54.142857142857146","11","18.9","27.65714285714286","26.485714285714284","4.1","5.828571428571428"
"13624","false","27","0.4","6","500","40","1","0.3","1","0.8","2","73","7.486486486486487","9.027027027027026","26.181818181818183","36.26315789473684","3.727272727272727","22.454545454545453","7.894736842105263","28.36842105263158","2.8181818181818183","5.105263157894737"
"13644","false","27","0.4","6","500","40","1","0.3","1","0.8","6","102","6.640776699029126","16.41747572815534","32.5","55.166666666666664","13.909090909090908","18.59090909090909","30.194444444444443","24.97222222222222","3.409090909090909","5.722222222222222"
"13626","false","27","0.4","6","500","40","1","0.3","1","0.8","2","70","5.605633802816901","11.47887323943662","20.9","41.75","2.7","18.2","8.55","33.2","2","5.2"
"13630","false","27","0.4","6","500","40","1","0.3","1","0.8","2","68","7.536231884057971","10.46376811594203","24.636363636363637","39","3.5","21.136363636363637","7.7368421052631575","31.263157894736842","3.4545454545454546","4.7894736842105265"
"13629","false","27","0.4","6","500","40","1","0.3","1","0.8","2","67","7.823529411764706","11.588235294117647","27.6","40.4","4.55","23.05","8.7","31.7","4.15","5.25"
"13628","false","27","0.4","6","500","40","1","0.3","1","0.8","2","70","7.619718309859155","7.887323943661972","23.541666666666668","36","2.8333333333333335","20.708333333333332","7","29","2.5416666666666665","4.6875"
"13639","false","27","0.4","6","500","40","1","0.3","1","0.8","4","123","5.169354838709677","11.556451612903226","36.611111111111114","55.483870967741936","11.166666666666666","25.444444444444443","25.35483870967742","30.129032258064516","3.4444444444444446","6.580645161290323"
"13637","false","27","0.4","6","500","40","1","0.3","1","0.8","4","202","2.896551724137931","6.482758620689655","30.4","58.5","8.65","21.75","25.03846153846154","33.46153846153846","3.35","7.038461538461538"
"13645","false","27","0.4","6","500","40","1","0.3","1","0.8","6","89","6.055555555555555","17.9","29.68421052631579","50.91428571428571","13.31578947368421","16.36842105263158","27.82857142857143","23.085714285714285","3.6842105263157894","5.171428571428572"
"13646","false","27","0.4","6","500","40","1","0.3","1","0.8","6","127","3.140625","14.890625","24.647058823529413","55.04347826086956","7","17.647058823529413","31.543478260869566","23.5","2.411764705882353","5.673913043478261"
"13649","false","27","0.4","6","500","40","1","0.3","1","0.8","6","116","5.418803418803419","12.743589743589743","29.818181818181817","58.57575757575758","11.909090909090908","17.90909090909091","33.484848484848484","25.09090909090909","3.8636363636363638","6.7272727272727275"
"13650","false","27","0.4","6","500","40","1","0.3","1","0.8","6","122","6.203252032520325","14.048780487804878","41.1578947368421","51.69230769230769","14.789473684210526","26.36842105263158","28.71794871794872","22.974358974358974","5.2105263157894735","5.205128205128205"
"13647","false","27","0.4","6","500","40","1","0.3","1","0.8","6","140","5.070921985815603","12.02127659574468","40.72222222222222","48.95","14.5","26.22222222222222","22.925","26.025","4.555555555555555","4.75"
"13648","false","27","0.4","6","500","40","1","0.3","1","0.8","6","115","5.543103448275862","11.422413793103448","36.72222222222222","48.25806451612903","16.333333333333332","20.38888888888889","26.129032258064516","22.129032258064516","4.111111111111111","4.548387096774194"
"13667","false","27","0.4","6","500","40","1","0.3","1","1","4","85","6.523255813953488","14.05813953488372","32.27777777777778","42.12903225806452","7.388888888888889","24.88888888888889","17.774193548387096","24.35483870967742","3.1666666666666665","5.32258064516129"
"13665","false","27","0.4","6","500","40","1","0.3","1","1","4","91","5.804347826086956","12.26086956521739","30.72222222222222","43.63333333333333","10.777777777777779","19.944444444444443","16.5","27.133333333333333","5.055555555555555","5.533333333333333"
"13662","false","27","0.4","6","500","40","1","0.3","1","1","4","99","4.6","12.6","26.555555555555557","44.516129032258064","6.666666666666667","19.88888888888889","19.806451612903224","24.70967741935484","3","4.548387096774194"
"13664","false","27","0.4","6","500","40","1","0.3","1","1","4","102","6.631067961165049","10.980582524271844","30.695652173913043","49.64","8.173913043478262","22.52173913043478","22.76","26.88","3.0869565217391304","6.08"
"13661","false","27","0.4","6","500","40","1","0.3","1","1","4","133","3.791044776119403","10.544776119402986","27.736842105263158","47.83870967741935","9.526315789473685","18.210526315789473","20.06451612903226","27.774193548387096","3.789473684210526","6.258064516129032"
"13663","false","27","0.4","6","500","40","1","0.3","1","1","4","142","4.853146853146853","6.384615384615385","27.692307692307693","52.5","7.3076923076923075","20.384615384615383","23.363636363636363","29.136363636363637","2.8461538461538463","7.590909090909091"
